Region,Departement,COM_ARRT_VILLE,COMMUNE,QUARTIER_VILLAGE_HAMEAU,CONCESSION,MENAGE,HOMMES,FEMMES,POPULATION
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"H1 BAIDY",7,9,40,46,86
LOUGA,LOUGA,MBEDIENE,MBEDIENE,MBABOU,5,5,38,41,79
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"MBABOUCK LO",12,35,109,130,239
LOUGA,LOUGA,MBEDIENE,MBEDIENE,MBEDIENE,24,48,220,215,435
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"MBENGUENE 1",3,3,22,29,51
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"MBOREFOU DIOP",10,10,55,47,102
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"MERINA SARR",23,34,159,145,304
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDAME SALL NDIARE",15,18,77,71,148
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDAME SANTHIE",1,2,28,4,32
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDAWENE ALLE",31,40,162,257,419
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDAWENE DETHIALAO",63,78,278,373,651
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDAWENE PEULH",24,41,199,263,462
LOUGA,LOUGA,MBEDIENE,MBEDIENE,NDIACK,2,2,11,7,18
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIAKHATE KHAKHAM 1",2,6,21,26,47
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"H1 PEULGA de NDIAKHATE KHAKHAM 1",4,4,14,8,22
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIAKHATE KHAKHAM 2",3,13,49,31,80
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIAKHATE NDELENE",8,8,32,38,70
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIARMEO CISSE",4,4,39,35,74
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIARMEO PEULH 1",7,7,30,42,72
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIARNO NIANG",4,5,29,19,48
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIAYE NAR PEULH",10,14,113,68,181
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIEKINANE OUOLOF",13,16,65,62,127
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIEKINANE PEULH",18,33,128,144,272
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIENG CODE NIANE",14,22,74,67,141
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"H1 PEULGA de NDIENG CODE NIANE",10,16,73,73,146
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"H2 KEUR MALICK SOW",3,3,8,7,15
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIMB NDAWENE I",15,19,104,116,220
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIMB NDAWENE II",4,8,35,45,80
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NGOUNDIOURA DIOP",14,17,80,61,141
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NGOUNDIOURA NIANE",3,5,25,16,41
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NGUEYENE II",10,18,72,82,154
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"OUARACK DIOP",2,2,7,8,15
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"PAL KHELY",33,51,196,232,428
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"PALENE BALLA FALL",6,8,34,46,80
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"H1 PALENE PEULH",22,28,190,150,340
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"PALLENE MAFALL (KEUR ALY)",3,3,18,13,31
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"PARE CISSE",46,49,241,279,520
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"SANTHIOU DEKOLE",9,12,36,54,90
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"SANTHIOU DIADJI",14,14,81,83,164
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"SANTHIOU NDIOB I (KEUR BRAM)",3,7,26,38,64
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"SANTHIOU NDIOB II",13,14,73,81,154
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"SINE DIENG",37,44,283,278,561
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"TAIBA PEULH",19,21,144,121,265
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"THIARENE NDIAYE",13,27,108,98,206
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"THIECKENE PEULH",17,22,115,128,243
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"THIECKENE SAM SAM",12,24,114,132,246
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"THIENO PEULH",7,14,65,40,105
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"THILENE 1",6,6,54,49,103
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"THIOLOM SAMB",7,9,37,41,78
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"WAR CISSE",7,10,45,60,105
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"YABTYL DIOP",57,61,565,545,1110
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"YADOU SEYE",4,5,22,18,40
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NDIARE KEUR MAPENDA",7,7,33,31,64
LOUGA,LOUGA,MBEDIENE,MBEDIENE,"NGAR GUEYE",3,3,12,8,20
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"BADEME DIENG",11,15,68,71,139
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"BADEME NIANE",29,36,235,291,526
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"BAKHAYA DIA",22,27,131,143,274
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"BAKHDAR DIOP",17,19,141,134,275
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"DAGATHIE LO",51,60,427,321,748
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"DAHRA DIAGNE",42,44,282,311,593
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"DIELERLOU SYLLA",177,193,951,1374,2325
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"HALTE GOUYAR",39,44,189,284,473
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KAMITE SAMB",28,31,148,192,340
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KAYIP DIA",19,24,154,149,303
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 KAYIP SOW",1,1,7,3,10
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEBE NDEUKTA",86,93,490,573,1063
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR ARAMINE LO",12,28,76,87,163
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MAYIP GUEYE",46,54,347,342,689
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MBARICK OUOLOF I",32,34,316,203,519
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MBARICK OUOLOF II",9,9,50,41,91
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MBARICK PEULH I",8,10,71,54,125
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 NDIENDE PEULH",4,4,26,25,51
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MBARICK PEULH II",24,27,120,84,204
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MODOU KHAIRY MBOUP",73,80,296,448,744
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MODOU KHAIRY PEULH 1",13,18,105,92,197
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MODOU KHAIRY PEULH 2",7,8,74,59,133
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR NDEUKTA GUEYE",15,21,108,114,222
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 KEUR SIDY BA",6,8,32,41,73
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR NDIOUGA FALL",11,11,44,97,141
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR SAER GUEYE",37,38,200,231,431
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KHANDA KEUR MBAYE",7,9,49,50,99
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"MAKA BRA GUEYE 1",67,80,366,503,869
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"MAKA BRA GUEYE 2",53,63,210,312,522
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"MAKA MBOUBENE",75,78,257,407,664
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"MAKA PEULH",5,9,34,27,61
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"MBAROME DIOP",62,68,525,442,967
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDAME KEUR AMADOU KHARY",22,31,162,249,411
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDAME KEUR MODOU FATMA",151,158,885,845,1730
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDANKOU BEYE",7,7,16,15,31
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIAGNE FALL (MBOUTE)",14,15,56,86,142
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIAGNE MEDOUNE",19,21,93,136,229
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIAGNE PEULH",7,7,24,32,56
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIARMEO PEULH 2",2,2,8,5,13
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIARY GAMBOUL",19,26,155,191,346
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIARY NIAKHAL",12,15,90,95,185
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 KEUR AMADOU HEGUE",3,3,24,28,52
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIOMENE MBODJI",20,25,119,212,331
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 DAROU GAYE",10,10,45,141,186
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 GOUYAR PEULH",6,7,37,38,75
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIOMENE SAMB",5,5,35,41,76
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDJIMBY SECK",88,92,363,514,877
LOUGA,LOUGA,MBEDIENE,NGUIDILE,NGUIDILE,452,483,2533,2366,4899
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NIAKHAL PEULH",40,44,253,254,507
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 SANTHIE",53,60,245,381,626
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NIEME CISSE",83,91,472,574,1046
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 KEUR AMADOU BA",7,9,34,41,75
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"OULINGARA NDIAYE",24,26,249,151,400
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"OULINGARA PEULH",10,11,49,46,95
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"OULINGARA TALL",52,62,288,317,605
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"RITE DIAW",66,76,456,527,983
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"H1 KEUR ALIOU KIP",7,13,41,38,79
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"TAWA BEYE",14,15,131,106,237
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"TAWA PEULH",15,17,131,98,229
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"THILENE II",44,48,246,289,535
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"THYLLA GUEYE",7,8,38,45,83
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"TOUBA NIAMBOUR",2,2,6,9,15
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"DAGATHIE DIOP",18,19,79,93,172
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"DAGATHIE SARR",107,113,482,546,1028
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"FERME BAYE MBAYE KEBE",1,1,2,0,2
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"KEUR MBALLO LO",1,1,8,2,10
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"NDIANG FALL",185,197,981,941,1922
LOUGA,LOUGA,MBEDIENE,NGUIDILE,"SAM SAM KEUR NDIAGA SOW",1,1,4,1,5
LOUGA,LOUGA,MBEDIENE,NIOMRE,"AFFE DIENG",39,40,196,269,465
LOUGA,LOUGA,MBEDIENE,NIOMRE,"DIAKHASSELENE KEBE",11,11,77,88,165
LOUGA,LOUGA,MBEDIENE,NIOMRE,"DIAKHASSELENE PEULH",6,9,30,31,61
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 GADE NAR",6,6,34,41,75
LOUGA,LOUGA,MBEDIENE,NIOMRE,"GOUYAR DIENG",17,19,45,78,123
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KANTEYENE MALICK",11,11,51,99,150
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 SANTHIE",6,6,40,39,79
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR ABLAYE BOUYA",12,13,72,95,167
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR ALLE MARAME",7,7,27,40,67
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR CODE ALASSANE",45,56,187,285,472
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR DAME",14,15,77,105,182
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR IBRA MARAME",33,35,157,203,360
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR MAMOUR GUEYE",9,11,77,58,135
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR MAWA GUEYE",15,15,91,105,196
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR MBARGANE",20,22,192,182,374
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR NDIOUGA (MOR ANTA AYIP)",59,65,317,345,662
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 KEUR MOR KEBE",1,1,2,1,3
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR PATHE TALL",18,19,173,157,330
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR SAMBA TACKO",29,29,153,183,336
LOUGA,LOUGA,MBEDIENE,NIOMRE,"KEUR SINY DIENG",24,27,146,120,266
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 KEUR ABDOU SAMB",12,13,60,44,104
LOUGA,LOUGA,MBEDIENE,NIOMRE,MBADIANENE,1,1,6,8,14
LOUGA,LOUGA,MBEDIENE,NIOMRE,MBAYENE,25,25,195,203,398
LOUGA,LOUGA,MBEDIENE,NIOMRE,"MBENGUENE 2",71,73,194,381,575
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDAME KHAB",27,29,123,157,280
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDAME KHALIL NAR",7,10,53,59,112
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 KEUR NDIAME",3,5,51,60,111
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDAME MAME NDIAYE",17,21,118,91,209
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDAME PEULH",24,36,163,212,375
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDIA GOUREYE",66,84,297,457,754
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 DIAMAGUENE",16,20,84,111,195
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDIA KHAKHAM",8,8,55,46,101
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDIOBENE NGOUNTA",16,22,217,198,415
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDOGAL DIENG",46,52,217,245,462
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NDOUKOUK DIAGNE",44,46,123,169,292
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 PAKHA PEULH",5,7,49,36,85
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H2 TOBY PEULH",6,7,22,47,69
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NGANIAKH DIENG",30,32,162,198,360
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 NGANIAKH PEULH",12,12,90,92,182
LOUGA,LOUGA,MBEDIENE,NIOMRE,NGONDAM,5,5,22,28,50
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NGUEDJI DIOP",27,31,134,237,371
LOUGA,LOUGA,MBEDIENE,NIOMRE,"NIOMRE LO",417,458,2015,2503,4518
LOUGA,LOUGA,MBEDIENE,NIOMRE,"PAKHA SOW",84,86,441,493,934
LOUGA,LOUGA,MBEDIENE,NIOMRE,"SAKAL ALOUA (NDIAKHATE NDIERY)",15,16,134,75,209
LOUGA,LOUGA,MBEDIENE,NIOMRE,"SAKAL NIOMRE",14,15,100,95,195
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 THIAMBENE",2,2,8,7,15
LOUGA,LOUGA,MBEDIENE,NIOMRE,"SAKHAF BABOU",27,29,120,155,275
LOUGA,LOUGA,MBEDIENE,NIOMRE,"TACKO BISSAP",19,19,117,120,237
LOUGA,LOUGA,MBEDIENE,NIOMRE,"TANIME NGAGNACK",59,64,269,390,659
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 KEUR MA FATIME FALL",4,4,29,43,72
LOUGA,LOUGA,MBEDIENE,NIOMRE,"TANIME NIOMRE",60,70,395,424,819
LOUGA,LOUGA,MBEDIENE,NIOMRE,"THIENG NIANG",21,23,100,151,251
LOUGA,LOUGA,MBEDIENE,NIOMRE,"THIENGUE 1",110,124,504,660,1164
LOUGA,LOUGA,MBEDIENE,NIOMRE,"THIENGUE 2",100,111,444,688,1132
LOUGA,LOUGA,MBEDIENE,NIOMRE,THIOUBENE,15,15,77,106,183
LOUGA,LOUGA,MBEDIENE,NIOMRE,"H1 MA NDIAW",4,4,39,31,70
LOUGA,LOUGA,MBEDIENE,NIOMRE,"TOBY NDOUKOUK (TOBY DIOP)",25,25,107,114,221
LOUGA,LOUGA,SAKAL,LEONA,"BAITY GUEYE",74,106,485,579,1064
LOUGA,LOUGA,SAKAL,LEONA,"BAYAKH GAYE",10,15,68,99,167
LOUGA,LOUGA,SAKAL,LEONA,"H1 BAYAKH GAYE",15,24,106,141,247
LOUGA,LOUGA,SAKAL,LEONA,"BAYAKH PEULH 1",4,9,35,26,61
LOUGA,LOUGA,SAKAL,LEONA,"BAYAKH PEULH 2",7,16,68,71,139
LOUGA,LOUGA,SAKAL,LEONA,"BEUTE LAMINE (BATTA)",40,106,298,296,594
LOUGA,LOUGA,SAKAL,LEONA,"BOUNDOU NOULA 1",15,33,147,163,310
LOUGA,LOUGA,SAKAL,LEONA,"BOUNDOU NOULA 2",5,5,21,21,42
LOUGA,LOUGA,SAKAL,LEONA,"CHERIF MBAYE",6,7,61,55,116
LOUGA,LOUGA,SAKAL,LEONA,"DABAYE NDIAYE",7,17,50,41,91
LOUGA,LOUGA,SAKAL,LEONA,DALDIAM,14,24,178,178,356
LOUGA,LOUGA,SAKAL,LEONA,"DAO 1",11,22,143,87,230
LOUGA,LOUGA,SAKAL,LEONA,"DAO 2",77,170,765,668,1433
LOUGA,LOUGA,SAKAL,LEONA,"H2 NAW DJADE (KEUR ARONA DIA)",29,43,152,188,340
LOUGA,LOUGA,SAKAL,LEONA,"DEUK BOUREYE",16,21,154,105,259
LOUGA,LOUGA,SAKAL,LEONA,"DIAMAGUENE OUOLOF",8,8,28,29,57
LOUGA,LOUGA,SAKAL,LEONA,"DIOKOUL WADE",28,33,167,164,331
LOUGA,LOUGA,SAKAL,LEONA,"GABANE OUOLOF",41,57,304,269,573
LOUGA,LOUGA,SAKAL,LEONA,"GABANE PEULH 2",26,39,186,118,304
LOUGA,LOUGA,SAKAL,LEONA,"GABAR 1",65,101,433,407,840
LOUGA,LOUGA,SAKAL,LEONA,"GABAR 2",36,68,309,319,628
LOUGA,LOUGA,SAKAL,LEONA,"GAL DAMEL 1",24,69,295,318,613
LOUGA,LOUGA,SAKAL,LEONA,"GATY TOYE 1 (GATY SARR)",16,18,68,70,138
LOUGA,LOUGA,SAKAL,LEONA,"GATY TOYE 2 (GATY DIOP)",13,13,74,79,153
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR AMADOU SOW",5,9,37,28,65
LOUGA,LOUGA,SAKAL,LEONA,GNAYAME,69,136,648,653,1301
LOUGA,LOUGA,SAKAL,LEONA,"GNAYAME RAYETTE",42,64,353,236,589
LOUGA,LOUGA,SAKAL,LEONA,"KEUR AMADOU MOUNA",19,33,139,130,269
LOUGA,LOUGA,SAKAL,LEONA,"KEUR COURA DIERY",65,96,396,362,758
LOUGA,LOUGA,SAKAL,LEONA,"H1 NOREYNI",2,4,9,13,22
LOUGA,LOUGA,SAKAL,LEONA,"KEUR GOUMBA FAYE",10,38,179,176,355
LOUGA,LOUGA,SAKAL,LEONA,"KEUR MALICK FALL",26,43,200,155,355
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR MALICK FALL",4,4,18,13,31
LOUGA,LOUGA,SAKAL,LEONA,"KEUR MANDIOLE",22,39,167,161,328
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR ALASSANE SOW",4,6,31,19,50
LOUGA,LOUGA,SAKAL,LEONA,"KEUR MOR ARENE",16,17,150,102,252
LOUGA,LOUGA,SAKAL,LEONA,"KEUR NDARY",8,23,74,62,136
LOUGA,LOUGA,SAKAL,LEONA,"KEUR PATHE",3,4,14,9,23
LOUGA,LOUGA,SAKAL,LEONA,"KOGNE KOGNE I",10,18,123,103,226
LOUGA,LOUGA,SAKAL,LEONA,"KOGNE KOGNE II",4,6,22,20,42
LOUGA,LOUGA,SAKAL,LEONA,LEONA,143,176,782,733,1515
LOUGA,LOUGA,SAKAL,LEONA,"H1 LONGHOR PEULH",9,9,36,31,67
LOUGA,LOUGA,SAKAL,LEONA,LONGHOR,40,68,317,239,556
LOUGA,LOUGA,SAKAL,LEONA,"MADAYANA MADE",24,31,195,187,382
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR IFRA BA",1,4,16,21,37
LOUGA,LOUGA,SAKAL,LEONA,"MAKA MOR MADICKE",28,33,162,139,301
LOUGA,LOUGA,SAKAL,LEONA,"MAKA NDIAYE",8,8,32,46,78
LOUGA,LOUGA,SAKAL,LEONA,"MAKA TARE",21,30,109,117,226
LOUGA,LOUGA,SAKAL,LEONA,"H1 MBOYENE",1,3,14,17,31
LOUGA,LOUGA,SAKAL,LEONA,"MAUREL PEULH",11,19,100,81,181
LOUGA,LOUGA,SAKAL,LEONA,"MAUREL TARE",50,62,348,398,746
LOUGA,LOUGA,SAKAL,LEONA,"MBAMBA (RAYETTE BAMBA)",10,18,76,78,154
LOUGA,LOUGA,SAKAL,LEONA,MBANDJI,31,39,147,123,270
LOUGA,LOUGA,SAKAL,LEONA,"MBAYE MBAYE MAPATHE",57,65,360,436,796
LOUGA,LOUGA,SAKAL,LEONA,"MBAYE MBAYE MAYORO",8,8,44,56,100
LOUGA,LOUGA,SAKAL,LEONA,MEDINE,11,29,161,123,284
LOUGA,LOUGA,SAKAL,LEONA,"MERINA NDIAYE PEULH",3,4,19,22,41
LOUGA,LOUGA,SAKAL,LEONA,"MERINA SANTHIE",4,4,29,25,54
LOUGA,LOUGA,SAKAL,LEONA,"MERINA SIMONG",16,22,125,131,256
LOUGA,LOUGA,SAKAL,LEONA,"NDADE 1",2,9,26,28,54
LOUGA,LOUGA,SAKAL,LEONA,NDALDAGOU,30,45,189,181,370
LOUGA,LOUGA,SAKAL,LEONA,"H1 GABAR 2",13,13,63,55,118
LOUGA,LOUGA,SAKAL,LEONA,"NDEMBA 1",11,22,108,135,243
LOUGA,LOUGA,SAKAL,LEONA,"NDEMBA 2",19,44,126,166,292
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR OUMAR SOW",2,2,7,6,13
LOUGA,LOUGA,SAKAL,LEONA,"NDIAGNE FALL",6,8,53,48,101
LOUGA,LOUGA,SAKAL,LEONA,"NDIALAKHAR SAMB",18,24,105,99,204
LOUGA,LOUGA,SAKAL,LEONA,"NDIAMBE FALL",86,151,677,636,1313
LOUGA,LOUGA,SAKAL,LEONA,"NDIAYENE OUOLOF",11,16,121,117,238
LOUGA,LOUGA,SAKAL,LEONA,"NDIAYENE PEULH 1",8,11,47,45,92
LOUGA,LOUGA,SAKAL,LEONA,"NDIAYENE PEULH 2",15,16,62,57,119
LOUGA,LOUGA,SAKAL,LEONA,"H1 ABOU BA",5,6,25,17,42
LOUGA,LOUGA,SAKAL,LEONA,"NDIAYENE SANTHIE",11,11,53,46,99
LOUGA,LOUGA,SAKAL,LEONA,"H3 NDIALE",23,29,118,138,256
LOUGA,LOUGA,SAKAL,LEONA,NDIELEGNE,76,141,655,531,1186
LOUGA,LOUGA,SAKAL,LEONA,NDIOBENE,42,75,226,253,479
LOUGA,LOUGA,SAKAL,LEONA,NDJIGUEL,13,27,90,74,164
LOUGA,LOUGA,SAKAL,LEONA,NDOUNE,34,53,229,198,427
LOUGA,LOUGA,SAKAL,LEONA,"H2 FASS DIOL",5,5,27,15,42
LOUGA,LOUGA,SAKAL,LEONA,NGONDAME,13,27,95,92,187
LOUGA,LOUGA,SAKAL,LEONA,"NGOUFAT 1",20,67,248,260,508
LOUGA,LOUGA,SAKAL,LEONA,"NGOUFAT 2",33,64,249,286,535
LOUGA,LOUGA,SAKAL,LEONA,"NGUEUREUNG OUOLOF",2,4,15,14,29
LOUGA,LOUGA,SAKAL,LEONA,"NGUEUREUNG PEULH 1",8,14,68,79,147
LOUGA,LOUGA,SAKAL,LEONA,"NGUEUREUNG PEULH 2",7,14,40,23,63
LOUGA,LOUGA,SAKAL,LEONA,"NIANDOUL 1",7,17,71,65,136
LOUGA,LOUGA,SAKAL,LEONA,"NIANDOUL 2",21,36,131,136,267
LOUGA,LOUGA,SAKAL,LEONA,"OUASSA MASSAL",19,79,337,318,655
LOUGA,LOUGA,SAKAL,LEONA,"POTOU 1",141,222,785,638,1423
LOUGA,LOUGA,SAKAL,LEONA,"POTOU 2",11,20,80,66,146
LOUGA,LOUGA,SAKAL,LEONA,"SAGUE DJIBY YAGUE",43,61,324,257,581
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR MAGATTE DIAGNE",5,7,20,13,33
LOUGA,LOUGA,SAKAL,LEONA,"SAGUE SATHIEL 1",33,39,203,176,379
LOUGA,LOUGA,SAKAL,LEONA,"SAGUE SAYORO",14,43,179,139,318
LOUGA,LOUGA,SAKAL,LEONA,"SAM SAM",27,33,119,105,224
LOUGA,LOUGA,SAKAL,LEONA,"SAME NDIAYE",40,54,332,347,679
LOUGA,LOUGA,SAKAL,LEONA,"SANTHIOU DABAYE",3,7,30,26,56
LOUGA,LOUGA,SAKAL,LEONA,"SANTHIOU DIADJI",81,87,472,437,909
LOUGA,LOUGA,SAKAL,LEONA,"SANTHIOU DIAOBE 1",4,8,24,15,39
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR ASSANE NGOM",3,13,61,58,119
LOUGA,LOUGA,SAKAL,LEONA,"SYER OUOLOF",6,9,46,39,85
LOUGA,LOUGA,SAKAL,LEONA,"SYER PEULH",17,40,244,223,467
LOUGA,LOUGA,SAKAL,LEONA,"H1 KEUR OUMAR NDANKH",8,11,50,63,113
